ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
map00510	N-Glycan biosynthesis	17/1599	68/8155	0.25	1.27501563477173	1.124626291344	0.164964444235717	0.663806424843476	0.625957812900646	LOC_00022824/LOC_00015783/LOC_00018476/LOC_00006017/LOC_00006990/LOC_00009829/LOC_00022936/LOC_00009467/LOC_00023237/LOC_00019262/LOC_00014886/LOC_00021655/LOC_00006166/LOC_00022892/LOC_00005457/LOC_00000347/LOC_00013582	17
map03015	mRNA surveillance pathway	35/1599	152/8155	0.230263157894737	1.17435650571081	1.07157767050498	0.165951606210869	0.663806424843476	0.625957812900646	LOC_00017062/LOC_00005130/LOC_00003932/LOC_00011226/LOC_00007011/LOC_00003589/LOC_00008962/LOC_00011496/LOC_00024918/LOC_00002603/LOC_00013835/LOC_00003846/LOC_00007230/LOC_00025561/LOC_00009115/LOC_00008774/LOC_00003557/LOC_00008507/LOC_00024165/LOC_00013827/LOC_00017327/LOC_00025326/LOC_00016182/LOC_00012179/LOC_00007752/LOC_00023385/LOC_00021424/LOC_00019003/LOC_00004946/LOC_00021293/LOC_00010294/LOC_00017529/LOC_00011694/LOC_00021757/LOC_00008514	35
map04136	Autophagy - other	10/1599	37/8155	0.27027027027027	1.37839528083431	1.13923196739337	0.173855735714892	0.676627728187687	0.638048077019091	LOC_00002876/LOC_00011226/LOC_00015954/LOC_00014458/LOC_00023845/LOC_00011116/LOC_00020650/LOC_00010078/LOC_00020521/LOC_00018003	10
map00564	Glycerophospholipid metabolism	32/1599	140/8155	0.228571428571429	1.16572858036273	0.976786790134721	0.190819976310311	0.723107278649601	0.681877477673966	LOC_00020543/LOC_00009531/LOC_00009763/LOC_00021156/LOC_00009138/LOC_00020519/LOC_00012601/LOC_00002934/LOC_00011673/LOC_00013823/LOC_00023529/LOC_00000535/LOC_00023640/LOC_00006472/LOC_00015886/LOC_00024011/LOC_00014110/LOC_00004655/LOC_00003310/LOC_00013718/LOC_00025767/LOC_00000538/LOC_00014440/LOC_00004823/LOC_00006786/LOC_00009497/LOC_00012395/LOC_00009885/LOC_00014435/LOC_00003787/LOC_00013793/LOC_00005421	32
map00270	Cysteine and methionine metabolism	16/1599	66/8155	0.242424242424242	1.23637879735441	0.952189047597635	0.209483164272371	0.742678255743016	0.700332565722581	LOC_00018820/LOC_00019391/LOC_00000775/LOC_00021211/LOC_00002680/LOC_00018126/LOC_00013412/LOC_00017427/LOC_00006835/LOC_00003513/LOC_00023972/LOC_00008271/LOC_00006836/LOC_00016150/LOC_00011686/LOC_00025601	16
map04020	Calcium signaling pathway	19/1599	80/8155	0.2375	1.21126485303315	0.937758680309867	0.209885193883422	0.742678255743016	0.700332565722581	LOC_00024978/LOC_00020507/LOC_00011680/LOC_00024979/LOC_00006190/LOC_00024660/LOC_00012377/LOC_00012539/LOC_00020351/LOC_00002874/LOC_00014183/LOC_00003014/LOC_00005055/LOC_00026006/LOC_00018714/LOC_00023966/LOC_00019019/LOC_00011723/LOC_00023067	19
map04145	Phagosome	41/1599	185/8155	0.221621621621622	1.13028413028413	0.885193741377578	0.21231465770341	0.742678255743016	0.700332565722581	LOC_00025504/LOC_00021298/LOC_00005736/LOC_00018054/LOC_00000221/LOC_00009766/LOC_00017401/LOC_00014208/LOC_00006557/LOC_00006811/LOC_00008323/LOC_00005645/LOC_00022891/LOC_00007882/LOC_00009213/LOC_00022958/LOC_00010564/LOC_00019922/LOC_00020856/LOC_00019312/LOC_00006771/LOC_00012096/LOC_00011620/LOC_00000227/LOC_00015988/LOC_00018561/LOC_00023143/LOC_00018394/LOC_00020532/LOC_00006694/LOC_00004465/LOC_00004477/LOC_00015571/LOC_00006055/LOC_00002890/LOC_00016252/LOC_00007664/LOC_00016304/LOC_00016647/LOC_00007429/LOC_00017629	41
map00790	Folate biosynthesis	12/1599	48/8155	0.25	1.27501563477173	0.943708853715433	0.218570985853404	0.742678255743016	0.700332565722581	LOC_00003398/LOC_00009449/LOC_00016975/LOC_00003379/LOC_00003812/LOC_00020660/LOC_00016139/LOC_00011900/LOC_00022756/LOC_00024757/LOC_00021741/LOC_00003361	12
map00062	Fatty acid elongation	8/1599	30/8155	0.266666666666667	1.36001667708985	0.975577273362044	0.221771979145484	0.742678255743016	0.700332565722581	LOC_00024474/LOC_00015403/LOC_00015399/LOC_00003228/LOC_00004929/LOC_00007566/LOC_00017150/LOC_00000483	8
map00750	Vitamin B6 metabolism	3/1599	9/8155	0.333333333333333	1.70002084636231	1.0376482026761	0.251416768138113	0.802086026626893	0.756353051424483	LOC_00021520/LOC_00000180/LOC_00024560	3
map04016	MAPK signaling pathway - plant	3/1599	9/8155	0.333333333333333	1.70002084636231	1.0376482026761	0.251416768138113	0.802086026626893	0.756353051424483	LOC_00002350/LOC_00002351/LOC_00015051	3
map00250	Alanine, aspartate and glutamate metabolism	14/1599	59/8155	0.23728813559322	1.21018433130876	0.800168050077882	0.25622192517248	0.802086026626893	0.756353051424483	LOC_00012970/LOC_00020779/LOC_00005379/LOC_00009844/LOC_00025161/LOC_00009988/LOC_00006835/LOC_00006836/LOC_00000161/LOC_00011357/LOC_00010993/LOC_00012723/LOC_00009397/LOC_00018472	14
map00052	Galactose metabolism	11/1599	46/8155	0.239130434782609	1.21958017239035	0.737527978795783	0.281992388410781	0.853549679856933	0.804882373549301	LOC_00002436/LOC_00011615/LOC_00019157/LOC_00012076/LOC_00000364/LOC_00012296/LOC_00007772/LOC_00015227/LOC_00012704/LOC_00006060/LOC_00000347	11
map00061	Fatty acid biosynthesis	6/1599	23/8155	0.260869565217391	1.33045109715311	0.783722913212125	0.288137946482108	0.853549679856933	0.804882373549301	LOC_00011434/LOC_00005375/LOC_00023463/LOC_00000483/LOC_00018965/LOC_00004936	6
map00900	Terpenoid backbone biosynthesis	9/1599	37/8155	0.243243243243243	1.24055575275087	0.72423948541307	0.292248029042222	0.853549679856933	0.804882373549301	LOC_00018115/LOC_00007684/LOC_00017381/LOC_00010971/LOC_00005703/LOC_00007784/LOC_00004789/LOC_00011789/LOC_00010209	9
map01040	Biosynthesis of unsaturated fatty acids	10/1599	42/8155	0.238095238095238	1.21430060454451	0.687618284287143	0.30085351552592	0.853549679856933	0.804882373549301	LOC_00024474/LOC_00015403/LOC_00015399/LOC_00018420/LOC_00004929/LOC_00007566/LOC_00017150/LOC_00007337/LOC_00004853/LOC_00019665	10
map00730	Thiamine metabolism	7/1599	28/8155	0.25	1.27501563477173	0.719882113713726	0.30229884494933	0.853549679856933	0.804882373549301	LOC_00003738/LOC_00024356/LOC_00010567/LOC_00003912/LOC_00003739/LOC_00015441/LOC_00009719	7
map00785	Lipoic acid metabolism	2/1599	6/8155	0.333333333333333	1.70002084636231	0.847080243155037	0.334994256315539	0.927676402104569	0.874782572160011	LOC_00007979/LOC_00014352	2
map00561	Glycerolipid metabolism	20/1599	92/8155	0.217391304347826	1.10870924762759	0.517847861077407	0.341701703625928	0.928397081549692	0.875462160233263	LOC_00009763/LOC_00021156/LOC_00020519/LOC_00002456/LOC_00014594/LOC_00000535/LOC_00018409/LOC_00012875/LOC_00013845/LOC_00015886/LOC_00004655/LOC_00016933/LOC_00000538/LOC_00018646/LOC_00014440/LOC_00023601/LOC_00006786/LOC_00023904/LOC_00013793/LOC_00002691	20
map04070	Phosphatidylinositol signaling system	32/1599	152/8155	0.210526315789474	1.07369737664988	0.452936716475569	0.35668664010153	0.946834135832007	0.892847978964393	LOC_00019175/LOC_00015860/LOC_00018871/LOC_00003420/LOC_00007036/LOC_00004122/LOC_00020150/LOC_00000535/LOC_00014736/LOC_00013777/LOC_00007745/LOC_00018453/LOC_00024890/LOC_00003549/LOC_00011969/LOC_00009882/LOC_00007542/LOC_00015359/LOC_00000538/LOC_00002668/LOC_00002448/LOC_00014440/LOC_00015793/LOC_00023966/LOC_00021865/LOC_00024282/LOC_00011436/LOC_00018417/LOC_00003156/LOC_00025788/LOC_00007360/LOC_00010074	32
map00030	Pentose phosphate pathway	11/1599	49/8155	0.224489795918367	1.14491199857054	0.502445775874965	0.361638037991392	0.946834135832007	0.892847978964393	LOC_00022738/LOC_00007038/LOC_00005995/LOC_00003911/LOC_00017643/LOC_00007916/LOC_00007690/LOC_00005290/LOC_00015227/LOC_00013337/LOC_00023904	11
map03022	Basal transcription factors	13/1599	59/8155	0.220338983050847	1.12374259335814	0.471085875062242	0.368412675805216	0.947346880641985	0.893331488324679	LOC_00024324/LOC_00013233/LOC_00000413/LOC_00003604/LOC_00023509/LOC_00013234/LOC_00019899/LOC_00014529/LOC_00016598/LOC_00019729/LOC_00022586/LOC_00025821/LOC_00024391	13
map00500	Starch and sucrose metabolism	16/1599	74/8155	0.216216216216216	1.10271622466744	0.43834137741803	0.375299935666201	0.948126153261981	0.894066328733886	LOC_00010524/LOC_00003053/LOC_00007878/LOC_00011615/LOC_00015589/LOC_00012076/LOC_00000364/LOC_00012296/LOC_00003422/LOC_00007772/LOC_00010291/LOC_00018747/LOC_00015585/LOC_00018129/LOC_00006060/LOC_00023573	16
map00920	Sulfur metabolism	5/1599	21/8155	0.238095238095238	1.21430060454451	0.485591496030073	0.395994905836798	0.977720311190351	0.921973100464586	LOC_00015609/LOC_00005308/LOC_00003273/LOC_00003156/LOC_00011686	5
map00640	Propanoate metabolism	9/1599	41/8155	0.219512195121951	1.1195259232142	0.378901780882467	0.41292876068278	0.977720311190351	0.921973100464586	LOC_00018115/LOC_00018961/LOC_00012893/LOC_00012132/LOC_00015564/LOC_00008168/LOC_00002961/LOC_00014731/LOC_00000523	9
map03050	Proteasome	11/1599	51/8155	0.215686274509804	1.10001348882267	0.353821371922144	0.416359778753221	0.977720311190351	0.921973100464586	LOC_00013961/LOC_00000548/LOC_00010097/LOC_00013219/LOC_00018484/LOC_00025668/LOC_00011898/LOC_00005799/LOC_00018701/LOC_00011001/LOC_00015350	11
map00780	Biotin metabolism	3/1599	12/8155	0.25	1.27501563477173	0.470810243172794	0.427752636145779	0.977720311190351	0.921973100464586	LOC_00016100/LOC_00003712/LOC_00007696	3
map04122	Sulfur relay system	3/1599	12/8155	0.25	1.27501563477173	0.470810243172794	0.427752636145779	0.977720311190351	0.921973100464586	LOC_00010567/LOC_00024597/LOC_00011686	3
map05134	Legionellosis	3/1599	12/8155	0.25	1.27501563477173	0.470810243172794	0.427752636145779	0.977720311190351	0.921973100464586	LOC_00021046/LOC_00013251/LOC_00010797	3
map00650	Butanoate metabolism	6/1599	27/8155	0.222222222222222	1.13334723090821	0.342739492352639	0.440763256026835	0.991717326060379	0.935172039925357	LOC_00018115/LOC_00008806/LOC_00015564/LOC_00002912/LOC_00020156/LOC_00019108	6
map00240	Pyrimidine metabolism	23/1599	113/8155	0.20353982300885	1.03806582653982	0.201225291223199	0.458058659651294	0.993875126012853	0.937206807424401	LOC_00000595/LOC_00021638/LOC_00017516/LOC_00007762/LOC_00004350/LOC_00013315/LOC_00004117/LOC_00005624/LOC_00015809/LOC_00000652/LOC_00010665/LOC_00002769/LOC_00000945/LOC_00020634/LOC_00015756/LOC_00007322/LOC_00016871/LOC_00018580/LOC_00008306/LOC_00003048/LOC_00000681/LOC_00012773/LOC_00010917	23
map03420	Nucleotide excision repair	13/1599	63/8155	0.206349206349206	1.05239385727191	0.206163995976669	0.468576766604643	0.993875126012853	0.937206807424401	LOC_00012480/LOC_00012665/LOC_00016809/LOC_00007587/LOC_00012797/LOC_00019729/LOC_00007076/LOC_00013174/LOC_00014041/LOC_00020221/LOC_00024861/LOC_00008670/LOC_00019331	13
map00071	Fatty acid degradation	11/1599	53/8155	0.207547169811321	1.05850354584823	0.211015383470306	0.471104376366705	0.993875126012853	0.937206807424401	LOC_00018115/LOC_00011434/LOC_00008464/LOC_00007586/LOC_00015564/LOC_00012426/LOC_00015892/LOC_00008463/LOC_00004936/LOC_00000599/LOC_00008346	11
map00100	Steroid biosynthesis	8/1599	38/8155	0.210526315789474	1.07369737664988	0.224872406299314	0.475328142559157	0.993875126012853	0.937206807424401	LOC_00012433/LOC_00007242/LOC_00012287/LOC_00008117/LOC_00012288/LOC_00019712/LOC_00012286/LOC_00014335	8
map05130	Pathogenic Escherichia coli infection	3/1599	13/8155	0.230769230769231	1.17693750902006	0.315294321395324	0.483899511249107	0.993875126012853	0.937206807424401	LOC_00005872/LOC_00020147/LOC_00011601	3
map05146	Amoebiasis	3/1599	13/8155	0.230769230769231	1.17693750902006	0.315294321395324	0.483899511249107	0.993875126012853	0.937206807424401	LOC_00002988/LOC_00002488/LOC_00015750	3
map00565	Ether lipid metabolism	14/1599	69/8155	0.202898550724638	1.03479529778575	0.143340312676331	0.491321218414892	0.993875126012853	0.937206807424401	LOC_00020411/LOC_00009531/LOC_00021156/LOC_00012601/LOC_00002934/LOC_00019626/LOC_00019502/LOC_00006786/LOC_00009497/LOC_00012395/LOC_00013542/LOC_00015808/LOC_00014435/LOC_00018211	14
map00020	Citrate cycle (TCA cycle)	11/1599	54/8155	0.203703703703704	1.03890162833252	0.141639849648385	0.498167903303211	0.993875126012853	0.937206807424401	LOC_00011616/LOC_00005931/LOC_00018961/LOC_00003603/LOC_00005438/LOC_00025589/LOC_00012132/LOC_00015110/LOC_00014731/LOC_00016150/LOC_00009582	11
map03020	RNA polymerase	9/1599	44/8155	0.204545454545455	1.04319461026778	0.141875959079621	0.503839473603738	0.993875126012853	0.937206807424401	LOC_00012818/LOC_00006162/LOC_00020438/LOC_00008148/LOC_00003660/LOC_00006743/LOC_00025225/LOC_00004955/LOC_00013017	9
map00630	Glyoxylate and dicarboxylate metabolism	14/1599	70/8155	0.2	1.02001250781739	0.0830425421195217	0.515036436828193	0.999999749477744	0.942982219902258	LOC_00018115/LOC_00018961/LOC_00024415/LOC_00012970/LOC_00012893/LOC_00023235/LOC_00009844/LOC_00002689/LOC_00018955/LOC_00011357/LOC_00016150/LOC_00012697/LOC_00009397/LOC_00023904	14
map04120	Ubiquitin mediated proteolysis	63/1599	325/8155	0.193846153846154	0.988627507576851	-0.103325274707231	0.564201651309074	0.999999749477744	0.942982219902258	LOC_00008440/LOC_00008192/LOC_00023110/LOC_00008025/LOC_00007195/LOC_00019030/LOC_00024875/LOC_00017589/LOC_00009124/LOC_00002502/LOC_00011713/LOC_00009700/LOC_00006615/LOC_00024031/LOC_00000329/LOC_00018541/LOC_00012219/LOC_00002330/LOC_00008378/LOC_00014586/LOC_00018044/LOC_00025453/LOC_00013023/LOC_00020456/LOC_00020619/LOC_00002656/LOC_00023448/LOC_00017888/LOC_00006221/LOC_00003312/LOC_00005150/LOC_00011708/LOC_00021457/LOC_00010598/LOC_00019631/LOC_00009528/LOC_00005464/LOC_00022786/LOC_00008138/LOC_00017400/LOC_00021246/LOC_00005612/LOC_00019435/LOC_00014041/LOC_00013535/LOC_00000240/LOC_00011331/LOC_00013606/LOC_00024720/LOC_00006122/LOC_00011463/LOC_00009717/LOC_00021291/LOC_00011707/LOC_00024090/LOC_00000904/LOC_00015739/LOC_00006732/LOC_00011333/LOC_00015439/LOC_00016691/LOC_00005313/LOC_00014443	63
map04150	mTOR signaling pathway	36/1599	186/8155	0.193548387096774	0.987108878532954	-0.0878284811201095	0.564963925548887	0.999999749477744	0.942982219902258	LOC_00022883/LOC_00021882/LOC_00005736/LOC_00011688/LOC_00005514/LOC_00015954/LOC_00000671/LOC_00006385/LOC_00011897/LOC_00007431/LOC_00007508/LOC_00005244/LOC_00011691/LOC_00008667/LOC_00014363/LOC_00010280/LOC_00024945/LOC_00000342/LOC_00011116/LOC_00002668/LOC_00017321/LOC_00008800/LOC_00021186/LOC_00020521/LOC_00013221/LOC_00020989/LOC_00020626/LOC_00011520/LOC_00018534/LOC_00011436/LOC_00008342/LOC_00010728/LOC_00012270/LOC_00012760/LOC_00016044/LOC_00017629	36
map04392	Hippo signaling pathway - multiple species	13/1599	67/8155	0.194029850746269	0.989564373255673	-0.0423570280105584	0.566113407550755	0.999999749477744	0.942982219902258	LOC_00006220/LOC_00006224/LOC_00022575/LOC_00024778/LOC_00013785/LOC_00017790/LOC_00022619/LOC_00024799/LOC_00025035/LOC_00024954/LOC_00024863/LOC_00022752/LOC_00024798	13
map03008	Ribosome biogenesis in eukaryotes	21/1599	109/8155	0.192660550458716	0.982580856154363	-0.0904149306184527	0.574776995582417	0.999999749477744	0.942982219902258	LOC_00012974/LOC_00011373/LOC_00006746/LOC_00003786/LOC_00008564/LOC_00005051/LOC_00025948/LOC_00003846/LOC_00022845/LOC_00007247/LOC_00000673/LOC_00011034/LOC_00022982/LOC_00009431/LOC_00016835/LOC_00020161/LOC_00004185/LOC_00007167/LOC_00012327/LOC_00016701/LOC_00012687	21
map00514	Other types of O-glycan biosynthesis	17/1599	89/8155	0.191011235955056	0.974169249039076	-0.121002136832768	0.590856141202578	0.999999749477744	0.942982219902258	LOC_00006140/LOC_00016175/LOC_00011934/LOC_00006896/LOC_00012162/LOC_00022801/LOC_00003905/LOC_00016601/LOC_00006139/LOC_00011862/LOC_00007029/LOC_00014168/LOC_00014886/LOC_00004212/LOC_00018734/LOC_00000347/LOC_00009208	17
map00512	Mucin type O-glycan biosynthesis	11/1599	58/8155	0.189655172413793	0.967253240171659	-0.123597695898555	0.601826868510431	0.999999749477744	0.942982219902258	LOC_00006140/LOC_00011934/LOC_00006896/LOC_00012162/LOC_00003905/LOC_00006139/LOC_00011862/LOC_00007029/LOC_00014168/LOC_00015485/LOC_00004212	11
map00410	beta-Alanine metabolism	7/1599	37/8155	0.189189189189189	0.964876696584014	-0.105745478547524	0.607827940155396	0.999999749477744	0.942982219902258	LOC_00007762/LOC_00021662/LOC_00015756/LOC_00015564/LOC_00002961/LOC_00003048/LOC_00000523	7
map00603	Glycosphingolipid biosynthesis - globo and isoglobo series	7/1599	37/8155	0.189189189189189	0.964876696584014	-0.105745478547524	0.607827940155396	0.999999749477744	0.942982219902258	LOC_00024297/LOC_00009997/LOC_00021677/LOC_00014138/LOC_00008811/LOC_00024619/LOC_00023702	7
map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	2/1599	10/8155	0.2	1.02001250781739	0.0312713106041919	0.612368954930113	0.999999749477744	0.942982219902258	LOC_00006835/LOC_00006836	2
map01210	2-Oxocarboxylic acid metabolism	4/1599	21/8155	0.19047619047619	0.971440483635605	-0.0647140417861087	0.612746445799379	0.999999749477744	0.942982219902258	LOC_00017427/LOC_00006835/LOC_00006836/LOC_00009582	4
map00983	Drug metabolism - other enzymes	20/1599	106/8155	0.188679245283019	0.962275950771119	-0.193059147819464	0.615532742632854	0.999999749477744	0.942982219902258	LOC_00000595/LOC_00021242/LOC_00007762/LOC_00004350/LOC_00016981/LOC_00007579/LOC_00013743/LOC_00002769/LOC_00018603/LOC_00015756/LOC_00024527/LOC_00007578/LOC_00011582/LOC_00008306/LOC_00003048/LOC_00007580/LOC_00010917/LOC_00000285/LOC_00018675/LOC_00010463	20
map00450	Selenocompound metabolism	5/1599	27/8155	0.185185185185185	0.944456025756839	-0.142763471019911	0.633321497142032	0.999999749477744	0.942982219902258	LOC_00024526/LOC_00018126/LOC_00005308/LOC_00010366/LOC_00025601	5
map00620	Pyruvate metabolism	13/1599	70/8155	0.185714285714286	0.947154471544715	-0.219284212784362	0.634396897637159	0.999999749477744	0.942982219902258	LOC_00018115/LOC_00005931/LOC_00018961/LOC_00003603/LOC_00019837/LOC_00012893/LOC_00014033/LOC_00017942/LOC_00023235/LOC_00019365/LOC_00010184/LOC_00016150/LOC_00010287	13
